Movie Pair,Character 1,Character 2,Jaccard,Cosine
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Han Solo,0.0,0.7952828407287598
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Chewbacca,0.0,0.3502542972564697
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , R2-D2,0.0,0.3177430331707001
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , C-3PO,0.0,0.48163676261901855
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Darth Vader,0.0,0.6786279678344727
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Grand Moff Tarkin,0.0,0.3538823127746582
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Imperial Stormtroopers,0.058823529411764705,0.9999999403953552
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Owen Lars,0.0,0.6275176405906677
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Beru Lars,0.0,0.39086493849754333
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Jawas,0.0,0.3796623945236206
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Flying keys , Jabba the Hutt,0.0,0.3326830267906189
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Princess Leia Organa,0.0,0.712978720664978
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Luke Skywalker,0.0,0.6316772103309631
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Obi-Wan Kenobi,0.0,0.6653670072555542
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Han Solo,0.0,0.6865423917770386
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Chewbacca,0.0,0.6170620918273926
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , R2-D2,0.058823529411764705,0.36153385043144226
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , C-3PO,0.0,0.2847769856452942
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Darth Vader,0.058823529411764705,0.9999999403953552
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Grand Moff Tarkin,0.0,0.7616283297538757
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Imperial Stormtroopers,0.058823529411764705,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Owen Lars,0.0,0.538058876991272
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Beru Lars,0.0,0.5880951881408691
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Jawas,0.0,0.6420923471450806
Harry Potter and the Philosopher's Stone (film) vs A New Hope,The Philosopher's Stone , Jabba the Hutt,0.0,0.712978720664978
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Princess Leia Organa,0.0,0.2515007555484772
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Luke Skywalker,0.0,0.3393982946872711
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Obi-Wan Kenobi,0.0,0.42144012451171875
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Han Solo,0.0,0.41393545269966125
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Chewbacca,0.0,0.3426458537578583
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , R2-D2,0.0,0.271994411945343
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , C-3PO,0.0,0.2660796046257019
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Darth Vader,0.0,0.5034937858581543
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Grand Moff Tarkin,0.0,0.39889371395111084
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Imperial Stormtroopers,0.0,0.3537560701370239
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Owen Lars,0.0,0.5753212571144104
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Beru Lars,0.0,0.3355593681335449
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Jawas,0.058823529411764705,1.0
Harry Potter and the Philosopher's Stone (film) vs A New Hope,Sorting Hat , Jabba the Hutt,0.058823529411764705,1.0
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Frodo Baggins,0.0,0.7531335949897766
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Samwise Gamgee,0.0,0.8159335851669312
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Merry Brandybuck,0.0,0.8159335851669312
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Pippin Took,0.058823529411764705,1.0
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Gandalf the Grey,0.0,0.3769899010658264
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Aragorn,0.14285714285714285,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Legolas,0.0,0.4166388213634491
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Gimli,0.0,0.3300519287586212
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Boromir,0.0,0.44334763288497925
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Sauron,0.0,0.5065455436706543
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , The Nazgûl,0.0,0.3151739239692688
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Saruman,0.0,0.5065455436706543
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Elrond,0.0,0.3212646543979645
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Galadriel,0.0,0.44334763288497925
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Arwen Evenstar,0.0,0.38250797986984253
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Gollum,0.0,0.2746337354183197
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Bilbo Baggins,0.0,0.7531335949897766
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Isildur,0.0,0.8159335851669312
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , The Witch-King,0.0,0.5065455436706543
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Lurtz,0.0,0.4107697606086731
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Harry Potter , Durin's Bane,0.0,0.25567951798439026
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Frodo Baggins,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Samwise Gamgee,0.0,0.817440390586853
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Merry Brandybuck,0.058823529411764705,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Pippin Took,0.058823529411764705,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Gandalf the Grey,0.0,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Aragorn,0.0,0.3769899010658264
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Legolas,0.0,0.5424466729164124
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Gimli,0.058823529411764705,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Boromir,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Sauron,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , The Nazgûl,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Saruman,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Elrond,0.0,0.7264059782028198
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Galadriel,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Arwen Evenstar,0.0,0.7264059782028198
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Gollum,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Bilbo Baggins,0.14285714285714285,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Isildur,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , The Witch-King,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Lurtz,0.0,0.7264059782028198
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Ron Weasley , Durin's Bane,0.0,0.6641485095024109
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Frodo Baggins,0.0,0.3688759505748749
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Samwise Gamgee,0.0,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Merry Brandybuck,0.0,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Pippin Took,0.0,0.4055970311164856
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Gandalf the Grey,0.0,0.440468966960907
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Aragorn,0.0,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Legolas,0.0,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Gimli,0.0,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Boromir,0.0,1.0000001192092896
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Sauron,0.0,0.4142340421676636
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , The Nazgûl,0.0,0.2729797959327698
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Saruman,0.0,0.24927425384521484
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Elrond,0.0,0.440468966960907
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Galadriel,0.0,0.440468966960907
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Arwen Evenstar,0.0,0.3450636565685272
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Gollum,0.0,0.2655942440032959
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Bilbo Baggins,0.0,0.3688759505748749
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Isildur,0.0,0.32542353868484497
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , The Witch-King,0.0,0.37716424465179443
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Lurtz,0.0,0.27616024017333984
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Hermione Granger , Durin's Bane,0.0,0.37716424465179443
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Frodo Baggins,0.0,0.3913086950778961
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Samwise Gamgee,0.0,0.440468966960907
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Merry Brandybuck,0.0,0.440468966960907
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Pippin Took,0.0,0.3067472279071808
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Gandalf the Grey,0.058823529411764705,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Aragorn,0.0,0.5390917062759399
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Legolas,0.0,0.4421308636665344
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Gimli,0.0,0.4421308636665344
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Boromir,0.0,0.4421308636665344
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Sauron,0.0,0.37980252504348755
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , The Nazgûl,0.0,0.23569142818450928
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Saruman,0.058823529411764705,1.0
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Elrond,0.14285714285714285,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Galadriel,0.058823529411764705,1.000000238418579
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Arwen Evenstar,0.0,0.5390917062759399
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Gollum,0.0,0.3913086950778961
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Bilbo Baggins,0.0,0.3574209213256836
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Isildur,0.0,0.3365163803100586
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , The Witch-King,0.0,0.2925116717815399
Harry Potter and the Philosopher's Stone (film) vs The Lord of the Rings: The Fellowship of the Ring,Albus Dumbledore , Lurtz,0.0,0.2235245704650879
